occupation_id,n_revealed,strategy,digits,method,prior,p@5,p@10,mrr
563,80,uniform,2,raw_distance,0.03827160493827161,1.0,0.8,1.0
563,80,uniform,2,raw_correlation,0.03827160493827161,1.0,0.6,1.0
563,80,uniform,2,mf_latent,0.03827160493827161,0.4,0.5,1.0
563,80,uniform,2,mf_impute,0.03827160493827161,0.6,0.6,1.0
570,80,uniform,1,random,0.12098765432098765,0.0,0.1,0.14285714285714285
570,80,uniform,1,popular_group,0.12098765432098765,0.0,0.0,0.002173913043478261
570,80,uniform,1,raw_distance,0.12098765432098765,0.2,0.3,0.5
570,80,uniform,1,raw_correlation,0.12098765432098765,0.8,0.7,1.0
570,80,uniform,1,mf_latent,0.12098765432098765,0.8,0.6,1.0
570,80,uniform,1,mf_impute,0.12098765432098765,0.8,0.6,1.0
570,80,uniform,2,random,0.03827160493827161,0.0,0.1,0.14285714285714285
570,80,uniform,2,popular_group,0.03827160493827161,0.0,0.0,0.002066115702479339
570,80,uniform,2,raw_distance,0.03827160493827161,0.2,0.3,0.5
570,80,uniform,2,raw_correlation,0.03827160493827161,0.4,0.3,0.3333333333333333
570,80,uniform,2,mf_latent,0.03827160493827161,0.4,0.3,1.0
570,80,uniform,2,mf_impute,0.03827160493827161,0.4,0.3,0.25
582,80,uniform,1,random,0.12098765432098765,0.0,0.1,0.1111111111111111
582,80,uniform,1,popular_group,0.12098765432098765,0.0,0.0,0.002173913043478261
582,80,uniform,1,raw_distance,0.12098765432098765,1.0,0.9,1.0
582,80,uniform,1,raw_correlation,0.12098765432098765,1.0,1.0,1.0
582,80,uniform,1,mf_latent,0.12098765432098765,1.0,1.0,1.0
582,80,uniform,1,mf_impute,0.12098765432098765,1.0,1.0,1.0
582,80,uniform,2,random,0.037037037037037035,0.0,0.0,0.0625
582,80,uniform,2,popular_group,0.037037037037037035,0.0,0.0,0.001937984496124031
582,80,uniform,2,raw_distance,0.037037037037037035,0.4,0.4,1.0
582,80,uniform,2,raw_correlation,0.037037037037037035,0.4,0.2,1.0
582,80,uniform,2,mf_latent,0.037037037037037035,0.4,0.2,0.3333333333333333
582,80,uniform,2,mf_impute,0.037037037037037035,0.2,0.1,0.3333333333333333
591,80,uniform,1,random,0.12098765432098765,0.2,0.1,0.3333333333333333
591,80,uniform,1,popular_group,0.12098765432098765,0.0,0.0,0.002173913043478261
591,80,uniform,1,raw_distance,0.12098765432098765,0.8,0.8,1.0
591,80,uniform,1,raw_correlation,0.12098765432098765,1.0,0.8,1.0
591,80,uniform,1,mf_latent,0.12098765432098765,1.0,0.9,1.0
591,80,uniform,1,mf_impute,0.12098765432098765,1.0,0.9,1.0
591,80,uniform,2,random,0.037037037037037035,0.0,0.0,0.023809523809523808
591,80,uniform,2,popular_group,0.037037037037037035,0.0,0.0,0.001937984496124031
591,80,uniform,2,raw_distance,0.037037037037037035,0.8,0.6,1.0
591,80,uniform,2,raw_correlation,0.037037037037037035,0.8,0.5,1.0
591,80,uniform,2,mf_latent,0.037037037037037035,0.8,0.5,1.0
591,80,uniform,2,mf_impute,0.037037037037037035,0.8,0.6,1.0
594,80,uniform,1,random,0.12098765432098765,0.0,0.0,0.03571428571428571
594,80,uniform,1,popular_group,0.12098765432098765,0.0,0.0,0.002173913043478261
594,80,uniform,1,raw_distance,0.12098765432098765,0.6,0.7,1.0
594,80,uniform,1,raw_correlation,0.12098765432098765,0.6,0.8,1.0
594,80,uniform,1,mf_latent,0.12098765432098765,0.8,0.8,1.0
594,80,uniform,1,mf_impute,0.12098765432098765,0.6,0.6,1.0
594,80,uniform,2,random,0.037037037037037035,0.0,0.0,0.03571428571428571
594,80,uniform,2,popular_group,0.037037037037037035,0.0,0.0,0.001937984496124031
594,80,uniform,2,raw_distance,0.037037037037037035,0.6,0.7,1.0
594,80,uniform,2,raw_correlation,0.037037037037037035,0.4,0.7,1.0
594,80,uniform,2,mf_latent,0.037037037037037035,0.6,0.7,1.0
594,80,uniform,2,mf_impute,0.037037037037037035,0.6,0.6,1.0
596,80,uniform,1,random,0.12098765432098765,0.2,0.1,0.2
596,80,uniform,1,popular_group,0.12098765432098765,0.0,0.0,0.002173913043478261
596,80,uniform,1,raw_distance,0.12098765432098765,0.6,0.5,1.0
596,80,uniform,1,raw_correlation,0.12098765432098765,0.4,0.2,0.3333333333333333
596,80,uniform,1,mf_latent,0.12098765432098765,0.4,0.5,1.0
596,80,uniform,1,mf_impute,0.12098765432098765,0.4,0.4,0.3333333333333333
596,80,uniform,2,random,0.037037037037037035,0.0,0.0,0.015151515151515152
596,80,uniform,2,popular_group,0.037037037037037035,0.0,0.0,0.001937984496124031
596,80,uniform,2,raw_distance,0.037037037037037035,0.6,0.5,1.0
596,80,uniform,2,raw_correlation,0.037037037037037035,0.2,0.1,0.2
596,80,uniform,2,mf_latent,0.037037037037037035,0.4,0.3,1.0
596,80,uniform,2,mf_impute,0.037037037037037035,0.2,0.1,0.2
597,80,uniform,1,random,0.12098765432098765,0.0,0.0,0.09090909090909091
597,80,uniform,1,popular_group,0.12098765432098765,0.0,0.0,0.002173913043478261
597,80,uniform,1,raw_distance,0.12098765432098765,1.0,1.0,1.0
597,80,uniform,1,raw_correlation,0.12098765432098765,1.0,0.8,1.0
597,80,uniform,1,mf_latent,0.12098765432098765,1.0,0.8,1.0
597,80,uniform,1,mf_impute,0.12098765432098765,1.0,0.6,1.0
597,80,uniform,2,random,0.037037037037037035,0.0,0.0,0.09090909090909091
597,80,uniform,2,popular_group,0.037037037037037035,0.0,0.0,0.001937984496124031
597,80,uniform,2,raw_distance,0.037037037037037035,1.0,1.0,1.0
597,80,uniform,2,raw_correlation,0.037037037037037035,1.0,0.8,1.0
597,80,uniform,2,mf_latent,0.037037037037037035,1.0,0.8,1.0
597,80,uniform,2,mf_impute,0.037037037037037035,1.0,0.6,1.0
605,80,uniform,1,random,0.12098765432098765,0.4,0.2,0.5
605,80,uniform,1,popular_group,0.12098765432098765,0.0,0.0,0.002173913043478261
605,80,uniform,1,raw_distance,0.12098765432098765,1.0,0.8,1.0
605,80,uniform,1,raw_correlation,0.12098765432098765,0.8,0.6,1.0
605,80,uniform,1,mf_latent,0.12098765432098765,1.0,0.8,1.0
605,80,uniform,1,mf_impute,0.12098765432098765,0.6,0.6,1.0
605,80,uniform,2,random,0.037037037037037035,0.0,0.0,0.010416666666666666
605,80,uniform,2,popular_group,0.037037037037037035,0.0,0.0,0.001937984496124031
605,80,uniform,2,raw_distance,0.037037037037037035,1.0,0.8,1.0
605,80,uniform,2,raw_correlation,0.037037037037037035,0.8,0.6,1.0
605,80,uniform,2,mf_latent,0.037037037037037035,1.0,0.8,1.0
605,80,uniform,2,mf_impute,0.037037037037037035,0.6,0.6,1.0
607,80,uniform,1,random,0.12098765432098765,0.2,0.3,0.2
607,80,uniform,1,popular_group,0.12098765432098765,0.0,0.0,0.002173913043478261
607,80,uniform,1,raw_distance,0.12098765432098765,1.0,0.9,1.0
607,80,uniform,1,raw_correlation,0.12098765432098765,0.6,0.6,1.0
607,80,uniform,1,mf_latent,0.12098765432098765,0.2,0.5,0.2
607,80,uniform,1,mf_impute,0.12098765432098765,0.0,0.2,0.16666666666666666
607,80,uniform,2,random,0.037037037037037035,0.0,0.0,0.029411764705882353
607,80,uniform,2,popular_group,0.037037037037037035,0.0,0.0,0.001937984496124031
607,80,uniform,2,raw_distance,0.037037037037037035,1.0,0.9,1.0
607,80,uniform,2,raw_correlation,0.037037037037037035,0.6,0.6,1.0
607,80,uniform,2,mf_latent,0.037037037037037035,0.2,0.5,0.2
607,80,uniform,2,mf_impute,0.037037037037037035,0.0,0.2,0.16666666666666666
627,80,uniform,1,random,0.15185185185185185,0.0,0.1,0.16666666666666666
627,80,uniform,1,popular_group,0.15185185185185185,1.0,1.0,1.0
627,80,uniform,1,raw_distance,0.15185185185185185,1.0,0.7,1.0
627,80,uniform,1,raw_correlation,0.15185185185185185,1.0,0.7,1.0
627,80,uniform,1,mf_latent,0.15185185185185185,1.0,0.6,1.0
627,80,uniform,1,mf_impute,0.15185185185185185,1.0,0.6,1.0
627,80,uniform,2,random,0.08271604938271605,0.0,0.1,0.16666666666666666
627,80,uniform,2,popular_group,0.08271604938271605,1.0,1.0,1.0
627,80,uniform,2,raw_distance,0.08271604938271605,1.0,0.7,1.0
627,80,uniform,2,raw_correlation,0.08271604938271605,1.0,0.7,1.0
627,80,uniform,2,mf_latent,0.08271604938271605,1.0,0.6,1.0
627,80,uniform,2,mf_impute,0.08271604938271605,1.0,0.6,1.0
628,80,uniform,1,random,0.15185185185185185,0.2,0.2,0.25
628,80,uniform,1,popular_group,0.15185185185185185,1.0,1.0,1.0
628,80,uniform,1,raw_distance,0.15185185185185185,1.0,0.6,1.0
628,80,uniform,1,raw_correlation,0.15185185185185185,1.0,0.6,1.0
628,80,uniform,1,mf_latent,0.15185185185185185,0.4,0.4,1.0
628,80,uniform,1,mf_impute,0.15185185185185185,0.6,0.5,1.0
628,80,uniform,2,random,0.08271604938271605,0.2,0.2,0.25
628,80,uniform,2,popular_group,0.08271604938271605,1.0,1.0,1.0
628,80,uniform,2,raw_distance,0.08271604938271605,1.0,0.6,1.0
628,80,uniform,2,raw_correlation,0.08271604938271605,1.0,0.6,1.0
628,80,uniform,2,mf_latent,0.08271604938271605,0.4,0.4,1.0
628,80,uniform,2,mf_impute,0.08271604938271605,0.6,0.5,1.0
645,80,uniform,1,random,0.15185185185185185,0.4,0.4,0.5
645,80,uniform,1,popular_group,0.15185185185185185,1.0,1.0,1.0
645,80,uniform,1,raw_distance,0.15185185185185185,0.4,0.7,1.0
645,80,uniform,1,raw_correlation,0.15185185185185185,0.6,0.7,1.0
645,80,uniform,1,mf_latent,0.15185185185185185,1.0,0.9,1.0
645,80,uniform,1,mf_impute,0.15185185185185185,0.8,0.7,1.0
645,80,uniform,2,random,0.08271604938271605,0.2,0.2,0.25
645,80,uniform,2,popular_group,0.08271604938271605,1.0,1.0,1.0
645,80,uniform,2,raw_distance,0.08271604938271605,0.4,0.7,1.0
645,80,uniform,2,raw_correlation,0.08271604938271605,0.6,0.7,1.0
645,80,uniform,2,mf_latent,0.08271604938271605,1.0,0.9,1.0
645,80,uniform,2,mf_impute,0.08271604938271605,0.8,0.7,1.0
649,80,uniform,1,random,0.15185185185185185,0.2,0.3,1.0
649,80,uniform,1,popular_group,0.15185185185185185,1.0,1.0,1.0
649,80,uniform,1,raw_distance,0.15185185185185185,1.0,0.9,1.0
649,80,uniform,1,raw_correlation,0.15185185185185185,1.0,1.0,1.0
649,80,uniform,1,mf_latent,0.15185185185185185,1.0,0.9,1.0
649,80,uniform,1,mf_impute,0.15185185185185185,1.0,1.0,1.0
649,80,uniform,2,random,0.08271604938271605,0.0,0.1,0.1
649,80,uniform,2,popular_group,0.08271604938271605,1.0,1.0,1.0
649,80,uniform,2,raw_distance,0.08271604938271605,1.0,0.9,1.0
649,80,uniform,2,raw_correlation,0.08271604938271605,1.0,0.9,1.0
649,80,uniform,2,mf_latent,0.08271604938271605,1.0,0.9,1.0
649,80,uniform,2,mf_impute,0.08271604938271605,1.0,1.0,1.0
652,80,uniform,1,random,0.15185185185185185,0.2,0.1,0.5
652,80,uniform,1,popular_group,0.15185185185185185,1.0,1.0,1.0
652,80,uniform,1,raw_distance,0.15185185185185185,1.0,0.8,1.0
652,80,uniform,1,raw_correlation,0.15185185185185185,1.0,0.9,1.0
652,80,uniform,1,mf_latent,0.15185185185185185,0.8,0.9,1.0
652,80,uniform,1,mf_impute,0.15185185185185185,1.0,0.9,1.0
652,80,uniform,2,random,0.08271604938271605,0.2,0.1,0.5
652,80,uniform,2,popular_group,0.08271604938271605,1.0,1.0,1.0
652,80,uniform,2,raw_distance,0.08271604938271605,1.0,0.8,1.0
652,80,uniform,2,raw_correlation,0.08271604938271605,1.0,0.7,1.0
652,80,uniform,2,mf_latent,0.08271604938271605,0.8,0.8,1.0
652,80,uniform,2,mf_impute,0.08271604938271605,0.8,0.8,1.0
654,80,uniform,1,random,0.15185185185185185,0.4,0.2,1.0
654,80,uniform,1,popular_group,0.15185185185185185,1.0,1.0,1.0
654,80,uniform,1,raw_distance,0.15185185185185185,1.0,0.9,1.0
654,80,uniform,1,raw_correlation,0.15185185185185185,1.0,0.9,1.0
654,80,uniform,1,mf_latent,0.15185185185185185,0.8,0.9,1.0
654,80,uniform,1,mf_impute,0.15185185185185185,1.0,0.9,1.0
654,80,uniform,2,random,0.08271604938271605,0.2,0.1,1.0
654,80,uniform,2,popular_group,0.08271604938271605,1.0,1.0,1.0
654,80,uniform,2,raw_distance,0.08271604938271605,1.0,0.8,1.0
654,80,uniform,2,raw_correlation,0.08271604938271605,1.0,0.8,1.0
654,80,uniform,2,mf_latent,0.08271604938271605,0.8,0.7,1.0
654,80,uniform,2,mf_impute,0.08271604938271605,1.0,0.6,1.0
669,80,uniform,1,random,0.15185185185185185,0.4,0.3,1.0
669,80,uniform,1,popular_group,0.15185185185185185,1.0,1.0,1.0
669,80,uniform,1,raw_distance,0.15185185185185185,1.0,1.0,1.0
669,80,uniform,1,raw_correlation,0.15185185185185185,0.8,0.9,1.0
669,80,uniform,1,mf_latent,0.15185185185185185,0.8,0.8,1.0
669,80,uniform,1,mf_impute,0.15185185185185185,1.0,0.9,1.0
669,80,uniform,2,random,0.08271604938271605,0.0,0.0,0.06666666666666667
669,80,uniform,2,popular_group,0.08271604938271605,1.0,1.0,1.0
669,80,uniform,2,raw_distance,0.08271604938271605,1.0,1.0,1.0
669,80,uniform,2,raw_correlation,0.08271604938271605,0.8,0.9,1.0
669,80,uniform,2,mf_latent,0.08271604938271605,0.8,0.8,1.0
669,80,uniform,2,mf_impute,0.08271604938271605,1.0,0.9,1.0
689,80,uniform,1,random,0.15185185185185185,0.2,0.2,1.0
689,80,uniform,1,popular_group,0.15185185185185185,1.0,1.0,1.0
689,80,uniform,1,raw_distance,0.15185185185185185,0.8,0.6,1.0
689,80,uniform,1,raw_correlation,0.15185185185185185,1.0,1.0,1.0
689,80,uniform,1,mf_latent,0.15185185185185185,1.0,0.8,1.0
689,80,uniform,1,mf_impute,0.15185185185185185,1.0,0.6,1.0
689,80,uniform,2,random,0.08271604938271605,0.0,0.1,0.14285714285714285
689,80,uniform,2,popular_group,0.08271604938271605,1.0,1.0,1.0
689,80,uniform,2,raw_distance,0.08271604938271605,0.6,0.4,1.0
689,80,uniform,2,raw_correlation,0.08271604938271605,0.6,0.5,1.0
689,80,uniform,2,mf_latent,0.08271604938271605,0.8,0.4,1.0
689,80,uniform,2,mf_impute,0.08271604938271605,0.6,0.4,1.0
690,80,uniform,1,random,0.15185185185185185,0.2,0.1,0.5
690,80,uniform,1,popular_group,0.15185185185185185,1.0,1.0,1.0
690,80,uniform,1,raw_distance,0.15185185185185185,0.8,0.8,1.0
690,80,uniform,1,raw_correlation,0.15185185185185185,1.0,0.8,1.0
690,80,uniform,1,mf_latent,0.15185185185185185,1.0,1.0,1.0
690,80,uniform,1,mf_impute,0.15185185185185185,1.0,1.0,1.0
690,80,uniform,2,random,0.08271604938271605,0.2,0.1,0.5
690,80,uniform,2,popular_group,0.08271604938271605,1.0,1.0,1.0
690,80,uniform,2,raw_distance,0.08271604938271605,0.8,0.8,1.0
690,80,uniform,2,raw_correlation,0.08271604938271605,1.0,0.8,1.0
690,80,uniform,2,mf_latent,0.08271604938271605,1.0,1.0,1.0
690,80,uniform,2,mf_impute,0.08271604938271605,1.0,1.0,1.0
696,80,uniform,1,random,0.15185185185185185,0.2,0.1,0.3333333333333333
696,80,uniform,1,popular_group,0.15185185185185185,1.0,1.0,1.0
696,80,uniform,1,raw_distance,0.15185185185185185,1.0,0.5,1.0
696,80,uniform,1,raw_correlation,0.15185185185185185,1.0,0.9,1.0
696,80,uniform,1,mf_latent,0.15185185185185185,1.0,0.9,1.0
696,80,uniform,1,mf_impute,0.15185185185185185,1.0,0.9,1.0
696,80,uniform,2,random,0.08271604938271605,0.0,0.0,0.025
696,80,uniform,2,popular_group,0.08271604938271605,1.0,1.0,1.0
696,80,uniform,2,raw_distance,0.08271604938271605,0.6,0.3,1.0
696,80,uniform,2,raw_correlation,0.08271604938271605,0.8,0.7,1.0
696,80,uniform,2,mf_latent,0.08271604938271605,0.8,0.7,1.0
696,80,uniform,2,mf_impute,0.08271604938271605,0.6,0.6,0.3333333333333333
700,80,uniform,1,random,0.15185185185185185,0.2,0.2,0.25
700,80,uniform,1,popular_group,0.15185185185185185,1.0,1.0,1.0
700,80,uniform,1,raw_distance,0.15185185185185185,1.0,1.0,1.0
700,80,uniform,1,raw_correlation,0.15185185185185185,1.0,1.0,1.0
700,80,uniform,1,mf_latent,0.15185185185185185,1.0,0.9,1.0
700,80,uniform,1,mf_impute,0.15185185185185185,1.0,1.0,1.0
700,80,uniform,2,random,0.030864197530864196,0.0,0.0,0.02702702702702703
700,80,uniform,2,popular_group,0.030864197530864196,0.0,0.0,0.0015873015873015873
700,80,uniform,2,raw_distance,0.030864197530864196,1.0,0.8,1.0
700,80,uniform,2,raw_correlation,0.030864197530864196,1.0,0.8,1.0
700,80,uniform,2,mf_latent,0.030864197530864196,1.0,0.8,1.0
700,80,uniform,2,mf_impute,0.030864197530864196,1.0,0.8,1.0
701,80,uniform,1,random,0.15185185185185185,0.0,0.0,0.09090909090909091
701,80,uniform,1,popular_group,0.15185185185185185,1.0,1.0,1.0
701,80,uniform,1,raw_distance,0.15185185185185185,1.0,0.6,1.0
701,80,uniform,1,raw_correlation,0.15185185185185185,1.0,0.9,1.0
701,80,uniform,1,mf_latent,0.15185185185185185,1.0,0.9,1.0
701,80,uniform,1,mf_impute,0.15185185185185185,1.0,0.8,1.0
701,80,uniform,2,random,0.030864197530864196,0.0,0.0,0.08333333333333333
701,80,uniform,2,popular_group,0.030864197530864196,0.0,0.0,0.0015873015873015873
701,80,uniform,2,raw_distance,0.030864197530864196,1.0,0.5,1.0
701,80,uniform,2,raw_correlation,0.030864197530864196,1.0,0.7,1.0
701,80,uniform,2,mf_latent,0.030864197530864196,1.0,0.8,1.0
701,80,uniform,2,mf_impute,0.030864197530864196,1.0,0.8,1.0
726,80,uniform,1,random,0.15185185185185185,0.2,0.2,0.2
726,80,uniform,1,popular_group,0.15185185185185185,1.0,1.0,1.0
726,80,uniform,1,raw_distance,0.15185185185185185,0.2,0.1,1.0
726,80,uniform,1,raw_correlation,0.15185185185185185,0.2,0.1,1.0
726,80,uniform,1,mf_latent,0.15185185185185185,0.2,0.1,1.0
726,80,uniform,1,mf_impute,0.15185185185185185,0.0,0.0,0.06666666666666667
726,80,uniform,2,random,0.014814814814814815,0.0,0.0,0.011235955056179775
726,80,uniform,2,popular_group,0.014814814814814815,0.0,0.0,0.0015600624024961
726,80,uniform,2,raw_distance,0.014814814814814815,0.2,0.1,1.0
726,80,uniform,2,raw_correlation,0.014814814814814815,0.2,0.1,1.0
726,80,uniform,2,mf_latent,0.014814814814814815,0.2,0.1,1.0
726,80,uniform,2,mf_impute,0.014814814814814815,0.0,0.0,0.06666666666666667
744,80,uniform,1,random,0.15185185185185185,0.0,0.0,0.05263157894736842
744,80,uniform,1,popular_group,0.15185185185185185,1.0,1.0,1.0
744,80,uniform,1,raw_distance,0.15185185185185185,1.0,1.0,1.0
744,80,uniform,1,raw_correlation,0.15185185185185185,1.0,0.9,1.0
744,80,uniform,1,mf_latent,0.15185185185185185,1.0,0.9,1.0
744,80,uniform,1,mf_impute,0.15185185185185185,1.0,0.9,1.0
744,80,uniform,2,random,0.014814814814814815,0.0,0.0,0.006493506493506494
744,80,uniform,2,popular_group,0.014814814814814815,0.0,0.0,0.0015220700152207
744,80,uniform,2,raw_distance,0.014814814814814815,0.4,0.4,1.0
744,80,uniform,2,raw_correlation,0.014814814814814815,0.4,0.4,1.0
744,80,uniform,2,mf_latent,0.014814814814814815,0.4,0.4,1.0
744,80,uniform,2,mf_impute,0.014814814814814815,0.2,0.4,1.0
749,80,uniform,1,random,0.15185185185185185,0.4,0.3,0.5
749,80,uniform,1,popular_group,0.15185185185185185,1.0,1.0,1.0
749,80,uniform,1,raw_distance,0.15185185185185185,0.4,0.4,1.0
749,80,uniform,1,raw_correlation,0.15185185185185185,1.0,0.7,1.0
749,80,uniform,1,mf_latent,0.15185185185185185,1.0,0.7,1.0
749,80,uniform,1,mf_impute,0.15185185185185185,0.6,0.4,1.0
749,80,uniform,2,random,0.014814814814814815,0.0,0.0,0.09090909090909091
749,80,uniform,2,popular_group,0.014814814814814815,0.0,0.0,0.0015220700152207
749,80,uniform,2,raw_distance,0.014814814814814815,0.2,0.2,0.3333333333333333
749,80,uniform,2,raw_correlation,0.014814814814814815,0.4,0.2,0.25
749,80,uniform,2,mf_latent,0.014814814814814815,0.4,0.3,0.5
749,80,uniform,2,mf_impute,0.014814814814814815,0.0,0.1,0.1
750,80,uniform,1,random,0.15185185185185185,0.2,0.2,0.3333333333333333
750,80,uniform,1,popular_group,0.15185185185185185,1.0,1.0,1.0
750,80,uniform,1,raw_distance,0.15185185185185185,1.0,0.9,1.0
750,80,uniform,1,raw_correlation,0.15185185185185185,1.0,0.9,1.0
750,80,uniform,1,mf_latent,0.15185185185185185,1.0,1.0,1.0
750,80,uniform,1,mf_impute,0.15185185185185185,1.0,1.0,1.0
750,80,uniform,2,random,0.014814814814814815,0.0,0.0,0.004901960784313725
750,80,uniform,2,popular_group,0.014814814814814815,0.0,0.0,0.0015220700152207
750,80,uniform,2,raw_distance,0.014814814814814815,0.2,0.1,1.0
750,80,uniform,2,raw_correlation,0.014814814814814815,0.4,0.2,1.0
750,80,uniform,2,mf_latent,0.014814814814814815,0.4,0.3,1.0
750,80,uniform,2,mf_impute,0.014814814814814815,0.2,0.2,1.0
766,80,uniform,1,random,0.03827160493827161,0.0,0.0,0.02040816326530612
766,80,uniform,1,popular_group,0.03827160493827161,0.0,0.0,0.0014727540500736377
766,80,uniform,1,raw_distance,0.03827160493827161,0.8,0.4,1.0
766,80,uniform,1,raw_correlation,0.03827160493827161,0.8,0.5,1.0
766,80,uniform,1,mf_latent,0.03827160493827161,0.6,0.4,1.0
766,80,uniform,1,mf_impute,0.03827160493827161,0.6,0.4,1.0
766,80,uniform,2,random,0.006172839506172839,0.0,0.0,0.004739336492890996
766,80,uniform,2,popular_group,0.006172839506172839,0.0,0.0,0.0014285714285714286
766,80,uniform,2,raw_distance,0.006172839506172839,0.6,0.3,1.0
766,80,uniform,2,raw_correlation,0.006172839506172839,0.6,0.3,1.0
766,80,uniform,2,mf_latent,0.006172839506172839,0.4,0.2,1.0
766,80,uniform,2,mf_impute,0.006172839506172839,0.4,0.2,0.5
772,80,uniform,1,random,0.03827160493827161,0.0,0.0,0.02564102564102564
772,80,uniform,1,popular_group,0.03827160493827161,0.0,0.0,0.0014727540500736377
772,80,uniform,1,raw_distance,0.03827160493827161,0.4,0.3,1.0
772,80,uniform,1,raw_correlation,0.03827160493827161,0.4,0.3,1.0
772,80,uniform,1,mf_latent,0.03827160493827161,0.6,0.4,1.0
772,80,uniform,1,mf_impute,0.03827160493827161,0.4,0.3,1.0
772,80,uniform,2,random,0.008641975308641974,0.0,0.0,0.014925373134328358
772,80,uniform,2,popular_group,0.008641975308641974,0.0,0.0,0.001443001443001443
772,80,uniform,2,raw_distance,0.008641975308641974,0.2,0.1,1.0
772,80,uniform,2,raw_correlation,0.008641975308641974,0.2,0.1,1.0
772,80,uniform,2,mf_latent,0.008641975308641974,0.2,0.1,1.0
772,80,uniform,2,mf_impute,0.008641975308641974,0.2,0.1,1.0
794,80,uniform,1,random,0.12469135802469136,0.0,0.0,0.03225806451612903
794,80,uniform,1,popular_group,0.12469135802469136,0.0,0.0,0.008064516129032258
794,80,uniform,1,raw_distance,0.12469135802469136,1.0,0.8,1.0
794,80,uniform,1,raw_correlation,0.12469135802469136,1.0,0.8,1.0
794,80,uniform,1,mf_latent,0.12469135802469136,1.0,0.8,1.0
794,80,uniform,1,mf_impute,0.12469135802469136,1.0,0.8,1.0
794,80,uniform,2,random,0.014814814814814815,0.0,0.0,0.03225806451612903
794,80,uniform,2,popular_group,0.014814814814814815,0.0,0.0,0.0014184397163120568
794,80,uniform,2,raw_distance,0.014814814814814815,1.0,0.8,1.0
794,80,uniform,2,raw_correlation,0.014814814814814815,1.0,0.8,1.0
794,80,uniform,2,mf_latent,0.014814814814814815,1.0,0.8,1.0
794,80,uniform,2,mf_impute,0.014814814814814815,1.0,0.8,1.0
801,80,uniform,1,random,0.12469135802469136,0.0,0.0,0.07692307692307693
801,80,uniform,1,popular_group,0.12469135802469136,0.0,0.0,0.008064516129032258
801,80,uniform,1,raw_distance,0.12469135802469136,1.0,0.8,1.0
801,80,uniform,1,raw_correlation,0.12469135802469136,1.0,0.8,1.0
801,80,uniform,1,mf_latent,0.12469135802469136,1.0,0.8,1.0
801,80,uniform,1,mf_impute,0.12469135802469136,1.0,0.8,1.0
801,80,uniform,2,random,0.014814814814814815,0.0,0.0,0.07692307692307693
801,80,uniform,2,popular_group,0.014814814814814815,0.0,0.0,0.0014184397163120568
801,80,uniform,2,raw_distance,0.014814814814814815,1.0,0.8,1.0
801,80,uniform,2,raw_correlation,0.014814814814814815,1.0,0.8,1.0
801,80,uniform,2,mf_latent,0.014814814814814815,1.0,0.8,1.0
801,80,uniform,2,mf_impute,0.014814814814814815,1.0,0.8,1.0
803,80,uniform,1,random,0.12469135802469136,0.0,0.4,0.14285714285714285
803,80,uniform,1,popular_group,0.12469135802469136,0.0,0.0,0.008064516129032258
803,80,uniform,1,raw_distance,0.12469135802469136,1.0,0.8,1.0
803,80,uniform,1,raw_correlation,0.12469135802469136,1.0,0.8,1.0
803,80,uniform,1,mf_latent,0.12469135802469136,1.0,0.8,1.0
803,80,uniform,1,mf_impute,0.12469135802469136,1.0,0.8,1.0
803,80,uniform,2,random,0.014814814814814815,0.0,0.0,0.018518518518518517
803,80,uniform,2,popular_group,0.014814814814814815,0.0,0.0,0.0014184397163120568
803,80,uniform,2,raw_distance,0.014814814814814815,1.0,0.8,1.0
803,80,uniform,2,raw_correlation,0.014814814814814815,1.0,0.8,1.0
803,80,uniform,2,mf_latent,0.014814814814814815,1.0,0.8,1.0
803,80,uniform,2,mf_impute,0.014814814814814815,1.0,0.8,1.0
830,80,uniform,1,random,0.12469135802469136,0.0,0.0,0.09090909090909091
830,80,uniform,1,popular_group,0.12469135802469136,0.0,0.0,0.008064516129032258
830,80,uniform,1,raw_distance,0.12469135802469136,1.0,1.0,1.0
830,80,uniform,1,raw_correlation,0.12469135802469136,1.0,1.0,1.0
830,80,uniform,1,mf_latent,0.12469135802469136,1.0,1.0,1.0
830,80,uniform,1,mf_impute,0.12469135802469136,1.0,1.0,1.0
830,80,uniform,2,random,0.08271604938271605,0.0,0.0,0.041666666666666664
830,80,uniform,2,popular_group,0.08271604938271605,0.0,0.0,0.014492753623188406
830,80,uniform,2,raw_distance,0.08271604938271605,1.0,0.9,1.0
830,80,uniform,2,raw_correlation,0.08271604938271605,1.0,0.9,1.0
830,80,uniform,2,mf_latent,0.08271604938271605,0.8,0.9,0.5
830,80,uniform,2,mf_impute,0.08271604938271605,1.0,1.0,1.0
837,80,uniform,1,random,0.12469135802469136,0.0,0.0,0.06666666666666667
837,80,uniform,1,popular_group,0.12469135802469136,0.0,0.0,0.008064516129032258
837,80,uniform,1,raw_distance,0.12469135802469136,1.0,1.0,1.0
837,80,uniform,1,raw_correlation,0.12469135802469136,1.0,1.0,1.0
837,80,uniform,1,mf_latent,0.12469135802469136,1.0,1.0,1.0
837,80,uniform,1,mf_impute,0.12469135802469136,1.0,1.0,1.0
837,80,uniform,2,random,0.08271604938271605,0.0,0.0,0.06666666666666667
837,80,uniform,2,popular_group,0.08271604938271605,0.0,0.0,0.014492753623188406
